area_name,Total,"Less than $10,000","$10,000 to \$14,999","\$15,000 to \$19,999","$20,000 to \$24,999","$25,000 to \$29,999","$30,000 to \$34,999","$35,000 to \$39,999","$40,000 to \$44,999","$45,000 to \$49,999","$50,000 to \$59,999","$60,000 to \$74,999","$75,000 to \$99,999","$100,000 to \$124,999","$125,000 to \$149,999","$150,000 to \$199,999","$200,000 or more"
"Block Group 2, Census Tract 627",380,0,0,0,19,20,0,0,8,0,10,55,15,52,40,39,122
"Block Group 3, Census Tract 627",417,6,43,11,0,6,0,7,0,5,32,23,21,82,15,77,89
"Block Group 1, Census Tract 628",486,29,0,0,0,6,0,0,11,0,13,6,9,75,91,35,211
"Block Group 2, Census Tract 628",411,0,0,0,27,0,7,0,5,0,5,19,63,39,44,58,144
"Block Group 3, Census Tract 628",624,10,11,47,25,0,4,0,6,11,12,6,135,11,77,78,191
"Block Group 1, Census Tract 629",647,21,0,6,16,7,9,44,28,0,47,38,37,68,100,96,130
"Block Group 2, Census Tract 629",555,0,33,8,30,0,36,0,16,17,30,41,40,21,46,45,192
"Block Group 3, Census Tract 629",657,31,10,0,8,0,0,0,6,0,72,90,88,49,83,108,112
"Block Group 1, Census Tract 630",629,20,0,23,8,21,8,7,9,31,89,73,105,75,41,49,70
"Block Group 2, Census Tract 630",767,26,13,0,31,25,16,8,32,16,25,52,145,67,22,82,207
"Block Group 3, Census Tract 630",326,43,0,0,0,0,23,0,16,8,34,14,23,48,28,56,33
"Block Group 1, Census Tract 631",757,23,0,0,0,8,32,26,26,8,33,121,143,91,109,76,61
"Block Group 2, Census Tract 631",569,75,14,0,26,3,30,15,20,8,46,49,53,44,43,45,98
"Block Group 1, Census Tract 632",869,24,0,0,24,147,0,31,48,25,154,82,133,94,24,25,58
"Block Group 2, Census Tract 632",403,0,0,0,5,0,21,20,0,21,0,0,30,192,24,20,70
"Block Group 3, Census Tract 632",612,0,0,23,0,60,82,0,52,39,109,84,100,33,0,30,0
"Block Group 4, Census Tract 632",875,57,63,0,0,62,0,23,47,0,21,24,91,146,14,76,251
"Block Group 5, Census Tract 632",440,71,0,23,20,24,0,0,21,19,0,92,52,25,26,48,19
"Block Group 6, Census Tract 632",1016,180,0,0,0,40,0,68,70,93,144,75,76,105,134,23,8
"Block Group 1, Census Tract 633.01",701,157,53,45,53,11,19,0,49,0,47,38,59,17,72,21,60
"Block Group 2, Census Tract 633.01",436,32,0,9,0,12,27,40,40,8,33,54,64,63,17,8,29
"Block Group 3, Census Tract 633.01",632,142,48,28,25,19,10,21,30,10,90,38,69,31,0,50,21
"Block Group 1, Census Tract 633.02",801,40,0,0,11,0,0,17,37,28,42,55,195,161,65,64,86
"Block Group 2, Census Tract 633.02",806,29,0,0,0,13,0,17,36,30,61,213,159,126,51,40,31
"Block Group 3, Census Tract 633.02",422,29,28,0,0,0,17,0,0,20,69,44,38,114,17,46,0
"Block Group 4, Census Tract 633.02",782,141,50,53,25,0,37,27,49,32,80,78,59,21,19,57,54
"Block Group 1, Census Tract 633.03",425,35,12,22,30,12,23,42,12,34,6,23,55,52,36,14,17
"Block Group 2, Census Tract 633.03",528,25,6,12,11,4,16,6,0,5,58,67,64,94,47,49,64
"Block Group 1, Census Tract 634",594,43,0,9,18,0,10,11,11,18,26,43,99,46,58,59,143
"Block Group 2, Census Tract 634",582,26,7,0,29,20,11,0,20,13,55,82,133,37,72,27,50
"Block Group 1, Census Tract 701.01",685,26,0,16,0,33,0,41,0,0,35,139,82,142,74,40,57
"Block Group 2, Census Tract 701.01",631,63,0,44,0,19,48,57,0,18,46,16,117,33,66,49,55
"Block Group 3, Census Tract 701.01",1216,235,100,30,0,15,28,15,79,39,110,169,73,181,0,44,98
"Block Group 1, Census Tract 701.02",812,51,32,32,11,57,42,8,61,11,57,72,53,82,85,33,125
"Block Group 2, Census Tract 701.02",531,66,7,0,0,0,7,16,70,21,28,12,58,45,66,24,111
"Block Group 3, Census Tract 701.02",545,21,0,19,19,17,7,10,54,35,66,87,50,39,32,55,34
"Block Group 1, Census Tract 701.03",499,42,8,0,26,14,10,0,18,10,49,109,114,18,0,39,42
"Block Group 2, Census Tract 701.03",681,102,36,0,7,16,12,45,18,6,215,141,28,38,9,8,0
"Block Group 1, Census Tract 702",925,31,97,25,12,9,0,12,0,15,3,110,141,77,76,135,182
"Block Group 2, Census Tract 702",425,30,55,11,0,18,0,0,0,28,0,44,78,75,0,23,63
"Block Group 3, Census Tract 702",663,53,0,0,0,48,0,55,48,0,127,43,72,72,44,76,25
"Block Group 1, Census Tract 703",956,105,0,0,0,21,0,31,13,7,37,102,71,83,84,139,263
"Block Group 2, Census Tract 703",675,53,0,0,9,0,28,23,0,9,91,7,103,50,83,100,119
"Block Group 1, Census Tract 704",854,208,106,63,48,36,18,0,9,0,15,38,37,72,29,69,106
"Block Group 2, Census Tract 704",308,19,0,0,7,0,0,18,23,0,25,35,6,25,11,26,113
"Block Group 3, Census Tract 704",431,6,16,0,0,0,0,0,0,22,0,31,31,62,43,47,173
"Block Group 1, Census Tract 705",407,6,8,0,0,0,8,8,9,13,16,34,34,45,33,24,169
"Block Group 2, Census Tract 705",467,59,61,17,23,0,56,0,29,0,18,15,43,8,28,21,89
"Block Group 3, Census Tract 705",439,30,8,0,0,0,0,0,0,13,24,33,29,33,0,78,191
"Block Group 1, Census Tract 706",724,11,0,0,0,0,5,0,0,17,43,32,64,88,52,72,340
"Block Group 2, Census Tract 706",573,10,0,0,9,41,8,0,0,14,30,47,67,50,56,104,137
"Block Group 1, Census Tract 707",1135,7,0,0,38,17,40,10,30,9,16,36,138,103,82,216,393
"Block Group 2, Census Tract 707",622,138,44,31,9,0,0,9,9,0,8,86,56,96,8,92,36
"Block Group 1, Census Tract 710",186,23,0,0,23,7,0,0,0,0,9,9,9,16,30,41,19
"Block Group 2, Census Tract 710",855,21,8,0,7,0,11,13,18,9,47,44,107,204,99,50,217
"Block Group 1, Census Tract 711",542,7,9,0,0,15,0,0,0,9,7,75,53,69,66,37,195
"Block Group 2, Census Tract 711",513,55,0,13,34,7,13,14,8,0,50,52,44,26,7,67,123
"Block Group 1, Census Tract 712",416,7,22,0,0,0,6,16,6,0,15,28,20,108,40,64,84
"Block Group 2, Census Tract 712",520,60,54,45,8,8,0,9,0,11,17,17,73,41,8,45,124
"Block Group 1, Census Tract 713",759,52,8,0,9,42,35,8,8,0,51,14,80,60,70,68,254
"Block Group 2, Census Tract 713",1037,78,14,16,15,6,15,0,9,43,103,129,160,157,22,71,199
"Block Group 1, Census Tract 714",532,91,83,0,0,0,29,0,66,0,0,39,45,42,21,42,74
"Block Group 2, Census Tract 714",987,67,63,41,18,0,0,31,44,50,96,62,67,46,78,133,191
"Block Group 3, Census Tract 714",850,20,42,51,0,31,0,0,0,45,135,122,127,79,116,26,56
"Block Group 4, Census Tract 714",484,16,0,63,54,0,0,7,20,0,37,23,56,50,15,63,80
"Block Group 1, Census Tract 715",778,0,0,0,0,0,14,0,27,40,0,165,130,61,88,110,143
"Block Group 2, Census Tract 715",881,67,0,15,17,0,45,29,41,58,16,70,120,109,28,112,154
"Block Group 3, Census Tract 715",856,15,29,41,0,29,41,42,0,26,65,162,128,80,69,75,54
"Block Group 4, Census Tract 715",438,14,0,16,0,0,0,0,46,27,0,70,58,28,30,86,63
"Block Group 5, Census Tract 715",392,46,0,0,14,0,0,0,0,0,16,53,98,0,45,60,60
"Block Group 6, Census Tract 715",475,0,0,0,12,0,0,0,36,13,39,29,44,97,76,96,33
"Block Group 1, Census Tract 716",719,52,32,35,29,0,14,12,14,6,6,30,69,89,39,76,216
"Block Group 1, Census Tract 717",366,0,6,0,5,4,5,0,6,5,52,29,52,33,15,68,86
"Block Group 2, Census Tract 717",366,6,0,0,5,13,10,0,0,5,0,19,5,72,31,63,137
"Block Group 1, Census Tract 718",864,75,27,6,7,10,0,0,21,0,25,31,61,105,68,110,318
"Block Group 2, Census Tract 718",217,0,0,0,0,0,0,0,6,9,0,0,51,19,23,52,57
"Block Group 1, Census Tract 801",411,115,0,31,0,0,0,0,24,0,0,0,32,22,38,0,149
"Block Group 2, Census Tract 801",808,0,0,0,28,40,0,0,0,0,95,0,167,0,32,229,217
"Block Group 3, Census Tract 801",772,0,25,0,0,0,32,33,27,0,0,101,276,183,40,55,0
"Block Group 4, Census Tract 801",432,27,0,28,0,0,0,0,0,0,24,27,29,29,0,54,214
"Block Group 5, Census Tract 801",783,25,0,0,0,0,0,29,0,27,52,49,81,122,54,48,296
"Block Group 6, Census Tract 801",525,42,0,0,0,0,0,0,0,53,108,84,30,67,53,27,61
"Block Group 7, Census Tract 801",359,0,0,0,0,0,24,0,29,0,26,0,56,28,24,29,143
"Block Group 1, Census Tract 802.01",1137,32,16,80,0,50,14,67,49,31,47,161,161,202,46,60,121
"Block Group 2, Census Tract 802.01",933,0,0,0,28,33,17,0,46,17,78,182,194,63,109,62,104
"Block Group 3, Census Tract 802.01",223,0,0,0,0,0,0,16,0,0,33,34,32,0,0,30,78
"Block Group 1, Census Tract 802.02",334,21,0,30,0,0,0,0,13,21,0,35,51,60,0,32,71
"Block Group 2, Census Tract 802.02",809,34,34,31,28,0,0,31,0,30,83,173,107,0,33,94,131
"Block Group 3, Census Tract 802.02",1085,117,13,0,0,0,70,49,77,18,43,48,152,66,61,169,202
"Block Group 1, Census Tract 803",496,0,0,0,0,13,66,0,13,14,13,16,108,36,51,71,95
"Block Group 2, Census Tract 803",1390,101,15,28,13,0,59,0,0,13,104,26,249,180,69,223,310
"Block Group 3, Census Tract 803",315,0,0,0,0,14,0,18,0,0,0,0,14,87,35,54,93
"Block Group 4, Census Tract 803",513,14,0,0,8,0,0,0,0,32,0,83,43,61,34,30,208
"Block Group 1, Census Tract 804",1017,228,45,95,14,107,14,84,88,25,0,0,52,24,24,103,114
"Block Group 2, Census Tract 804",511,166,97,0,50,65,106,0,0,0,0,0,0,0,14,13,0
"Block Group 3, Census Tract 804",401,21,0,0,11,39,0,0,0,0,39,0,15,16,48,7,205
"Block Group 1, Census Tract 810",268,0,0,0,0,0,0,31,0,0,60,0,31,25,28,27,66
"Block Group 2, Census Tract 810",648,90,48,0,0,0,24,0,19,0,66,48,146,46,86,43,32
"Block Group 3, Census Tract 810",576,79,0,20,22,0,0,47,0,93,51,47,196,0,0,0,21
"Block Group 4, Census Tract 810",952,87,45,0,61,23,197,0,73,0,89,132,67,121,0,21,36
"Block Group 5, Census Tract 810",1141,288,96,95,88,0,0,34,0,0,77,0,194,25,208,0,36
"Block Group 6, Census Tract 810",1013,253,112,0,152,0,22,0,25,50,24,84,86,109,36,0,60
"Block Group 1, Census Tract 811",735,15,17,0,51,0,14,31,0,0,34,78,60,95,61,79,200
"Block Group 2, Census Tract 811",931,298,167,37,13,0,49,14,15,0,16,58,29,122,44,44,25
"Block Group 3, Census Tract 811",1059,78,36,16,0,65,0,17,42,63,60,178,148,203,28,93,32
"Block Group 1, Census Tract 812.01",919,0,0,16,32,18,0,32,36,0,18,33,216,62,78,60,318
"Block Group 2, Census Tract 812.01",1075,65,75,0,13,15,0,0,42,74,228,55,139,50,31,131,157
"Block Group 3, Census Tract 812.01",920,0,54,10,0,19,18,17,0,17,62,217,140,148,0,81,137
"Block Group 1, Census Tract 812.02",277,9,0,0,0,0,0,0,19,0,18,17,46,25,0,10,133
"Block Group 2, Census Tract 812.02",473,0,0,10,10,7,0,26,0,9,9,45,22,54,61,53,167
"Block Group 3, Census Tract 812.02",607,16,10,9,9,27,49,46,33,10,57,88,39,57,16,32,109
"Block Group 4, Census Tract 812.02",416,0,19,0,0,9,0,0,25,9,10,0,63,27,26,69,159
"Block Group 1, Census Tract 813",480,31,44,0,22,8,30,0,0,9,24,36,129,45,13,19,70
"Block Group 2, Census Tract 813",132,16,46,15,0,0,9,0,0,0,0,0,0,0,18,0,28
"Block Group 3, Census Tract 813",702,23,0,0,15,23,0,0,22,45,21,31,77,87,72,91,195
"Block Group 4, Census Tract 813",1247,162,40,23,68,17,63,15,30,49,77,173,157,26,83,81,183
"Block Group 5, Census Tract 813",395,46,16,0,0,8,0,49,0,27,0,15,41,22,51,44,76
"Block Group 6, Census Tract 813",348,17,0,8,16,0,0,0,0,0,18,14,16,10,0,66,183
"Block Group 1, Census Tract 814.01",797,105,44,36,57,21,0,0,41,10,97,42,41,34,72,0,197
"Block Group 2, Census Tract 814.01",729,74,22,57,34,0,38,11,27,0,50,80,66,40,15,31,184
"Block Group 1, Census Tract 814.02",1266,89,17,44,33,13,90,111,43,31,84,82,116,66,71,95,281
"Block Group 2, Census Tract 814.02",990,17,0,0,31,15,0,54,13,17,34,124,93,72,81,108,331
"Block Group 3, Census Tract 814.02",743,33,27,0,0,0,6,0,18,0,90,33,32,70,15,207,212
"Block Group 1, Census Tract 814.03",2506,102,21,21,28,29,0,53,63,45,182,113,223,246,174,479,727
"Block Group 2, Census Tract 814.03",1081,245,54,29,0,71,21,0,42,45,41,99,205,30,0,178,21
"Block Group 3, Census Tract 814.03",1644,149,42,23,0,26,108,0,0,0,52,225,198,220,107,298,196
"Block Group 1, Census Tract 815",921,42,54,0,16,0,15,0,8,18,55,84,106,88,112,143,180
"Block Group 2, Census Tract 815",879,128,0,24,0,0,0,0,59,24,20,14,37,54,93,99,327
"Block Group 3, Census Tract 815",1388,166,38,102,19,0,54,0,0,38,159,113,100,158,129,57,255
"Block Group 1, Census Tract 816",1792,119,28,65,11,16,15,40,15,0,102,188,246,103,142,230,472
"Block Group 2, Census Tract 816",743,124,16,16,0,0,13,36,0,0,45,58,58,130,103,48,96
"Block Group 1, Census Tract 817",819,109,21,0,15,34,31,0,34,0,35,96,180,65,37,41,121
"Block Group 2, Census Tract 817",1597,33,15,71,15,0,33,45,8,69,94,195,145,101,135,253,385
"Block Group 1, Census Tract 818",2213,34,67,81,0,0,0,62,0,20,166,151,173,268,311,222,658
"Block Group 2, Census Tract 818",2385,0,0,0,78,49,28,0,0,30,165,113,430,346,235,126,785
"Block Group 3, Census Tract 818",1121,89,0,58,0,0,0,42,28,0,26,119,181,258,22,91,207
"Block Group 1, Census Tract 819",413,42,38,18,0,3,8,0,5,0,10,18,24,24,34,27,162
"Block Group 1, Census Tract 901",457,21,11,23,20,9,43,44,9,0,34,43,56,29,42,52,21
"Block Group 2, Census Tract 901",322,0,0,22,10,0,0,0,0,11,12,51,27,19,39,87,44
"Block Group 3, Census Tract 901",268,0,0,13,9,19,12,0,0,10,18,29,19,0,52,17,70
"Block Group 4, Census Tract 901",332,0,11,17,0,0,0,0,29,18,0,12,55,79,29,17,65
"Block Group 1, Census Tract 902",312,7,0,0,17,0,50,0,45,0,19,0,16,49,16,28,65
"Block Group 2, Census Tract 902",594,0,0,0,0,0,0,0,17,0,21,16,105,92,98,85,160
"Block Group 3, Census Tract 902",724,16,7,18,18,70,22,18,104,21,18,60,102,60,33,91,66
"Block Group 4, Census Tract 902",863,65,18,43,18,17,29,106,11,0,27,61,99,94,40,145,90
"Block Group 5, Census Tract 902",259,0,0,0,0,0,0,17,0,0,0,0,46,29,0,54,113
"Block Group 1, Census Tract 903",507,27,21,5,14,15,6,5,21,17,18,44,89,55,42,58,70
"Block Group 1, Census Tract 1001",376,17,34,19,0,0,13,28,0,0,18,39,77,49,0,21,61
"Block Group 2, Census Tract 1001",722,37,13,0,14,20,52,39,15,0,70,138,42,129,0,100,53
"Block Group 3, Census Tract 1001",387,0,0,20,19,0,22,56,19,56,59,15,66,0,14,30,11
"Block Group 4, Census Tract 1001",322,47,18,0,0,0,0,0,39,41,0,46,14,31,52,11,23
"Block Group 5, Census Tract 1001",400,56,0,48,0,58,0,0,0,10,35,0,102,16,16,26,33
"Block Group 1, Census Tract 1002",601,49,90,0,0,16,16,34,52,16,20,35,44,108,46,15,60
"Block Group 2, Census Tract 1002",327,9,0,0,0,0,0,40,0,0,14,58,18,95,15,78,0
"Block Group 3, Census Tract 1002",305,0,0,13,11,14,0,0,0,26,0,29,30,12,48,108,14
"Block Group 4, Census Tract 1002",330,31,0,0,0,0,0,0,0,44,65,94,14,15,0,36,31
"Block Group 5, Census Tract 1002",543,0,0,67,17,12,0,0,10,49,31,95,91,44,72,44,11
"Block Group 6, Census Tract 1002",256,0,28,41,0,0,0,29,14,0,0,0,16,66,0,21,41
"Block Group 7, Census Tract 1002",448,110,13,13,13,53,0,0,0,0,52,28,64,36,0,35,31
"Block Group 1, Census Tract 1003",377,0,10,46,13,0,0,0,0,22,0,30,125,15,59,57,0
"Block Group 2, Census Tract 1003",472,0,59,14,0,0,30,9,0,0,38,123,54,17,63,30,35
"Block Group 3, Census Tract 1003",283,0,0,0,0,0,0,40,15,0,0,61,56,59,19,3,30
"Block Group 4, Census Tract 1003",401,59,0,13,15,0,0,0,0,0,0,10,103,38,56,34,73
"Block Group 5, Census Tract 1003",307,0,0,0,0,0,27,0,0,14,16,16,59,67,61,29,18
"Block Group 6, Census Tract 1003",836,157,109,123,86,55,30,41,14,0,0,73,24,22,68,34,0
"Block Group 1, Census Tract 1004",338,46,31,0,10,9,0,0,21,9,7,34,49,64,17,30,11
"Block Group 2, Census Tract 1004",382,37,9,17,9,9,9,0,0,0,19,78,55,30,35,16,59
"Block Group 3, Census Tract 1004",521,59,0,15,9,26,0,17,19,9,21,55,66,74,24,45,82
"Block Group 1, Census Tract 1005",300,0,0,17,55,0,0,0,18,0,45,0,70,36,33,20,6
"Block Group 2, Census Tract 1005",274,30,16,0,0,14,14,24,0,0,27,19,19,32,17,62,0
"Block Group 3, Census Tract 1005",384,0,0,19,0,0,0,11,66,11,75,42,13,29,37,81,0
"Block Group 4, Census Tract 1005",466,0,0,0,40,11,15,0,32,18,0,68,83,76,37,86,0
"Block Group 5, Census Tract 1005",713,43,16,15,0,15,33,0,7,33,76,39,39,115,0,112,170
"Block Group 1, Census Tract 1006",385,9,61,10,17,9,0,20,21,9,41,36,7,41,37,56,11
"Block Group 2, Census Tract 1006",498,16,9,38,0,0,11,34,29,31,28,43,89,95,35,23,17
"Block Group 3, Census Tract 1006",342,9,8,33,10,9,10,0,16,0,9,40,73,40,32,10,43
"Block Group 4, Census Tract 1006",654,10,22,0,11,62,24,0,36,83,77,109,42,58,17,48,55
"Block Group 1, Census Tract 1007",305,0,0,24,0,0,0,8,0,0,44,14,60,53,21,55,26
"Block Group 2, Census Tract 1007",345,8,0,8,8,22,16,7,9,22,72,16,48,22,31,34,22
"Block Group 3, Census Tract 1007",370,16,0,8,0,22,8,9,0,39,48,46,25,63,23,48,15
"Block Group 4, Census Tract 1007",288,8,0,8,24,0,0,16,0,7,9,24,62,55,38,37,0
"Block Group 5, Census Tract 1007",492,24,24,17,0,16,27,8,21,25,24,78,84,49,8,39,48
"Block Group 1, Census Tract 1101",600,74,27,46,49,11,39,11,0,0,77,0,55,49,76,41,45
"Block Group 2, Census Tract 1101",320,0,0,34,0,57,15,0,14,0,27,0,53,41,0,60,19
"Block Group 3, Census Tract 1101",219,28,0,0,59,0,6,0,0,12,37,21,42,0,0,0,14
"Block Group 4, Census Tract 1101",445,0,41,37,0,0,0,43,0,44,20,43,84,49,48,0,36
"Block Group 5, Census Tract 1101",506,0,0,72,47,8,0,0,0,0,31,28,99,97,9,59,56
"Block Group 1, Census Tract 1102",684,10,12,44,31,36,16,29,10,10,42,15,171,114,74,0,70
"Block Group 2, Census Tract 1102",554,31,43,35,23,16,0,39,0,27,60,15,113,60,12,45,35
"Block Group 1, Census Tract 1103",239,0,0,0,0,0,10,0,28,0,28,20,15,59,4,75,0
"Block Group 2, Census Tract 1103",455,9,0,33,10,0,29,29,26,0,82,64,69,13,0,60,31
"Block Group 3, Census Tract 1103",314,9,27,7,28,0,20,0,9,0,16,49,43,19,13,40,34
"Block Group 4, Census Tract 1103",540,11,23,50,0,41,9,19,0,16,31,33,69,75,121,33,9
"Block Group 5, Census Tract 1103",428,0,10,19,43,28,9,47,23,9,16,28,67,44,6,53,26
"Block Group 1, Census Tract 1104",754,40,47,8,52,23,14,21,6,31,40,179,112,69,55,16,41
"Block Group 2, Census Tract 1104",605,0,25,45,0,59,23,44,30,23,51,27,92,43,74,40,29
"Block Group 3, Census Tract 1104",477,33,0,34,15,13,30,33,10,0,13,94,79,59,0,28,36
"Block Group 1, Census Tract 1105.01",417,6,0,7,0,22,0,16,0,10,24,37,96,53,55,52,39
"Block Group 2, Census Tract 1105.01",380,0,0,7,0,16,12,0,26,25,22,0,138,27,59,23,25
"Block Group 3, Census Tract 1105.01",556,18,44,0,25,34,24,18,18,27,31,102,79,24,75,24,13
"Block Group 4, Census Tract 1105.01",195,16,0,9,0,0,0,21,22,0,7,19,48,9,36,8,0
"Block Group 5, Census Tract 1105.01",194,0,29,12,0,0,7,7,8,9,0,25,0,56,15,26,0
"Block Group 1, Census Tract 1105.02",764,41,0,35,15,80,79,14,47,66,69,77,82,107,8,17,27
"Block Group 2, Census Tract 1105.02",713,30,40,19,33,20,0,42,12,52,120,92,67,87,51,31,17
"Block Group 1, Census Tract 1201",507,36,10,0,26,10,29,0,7,8,0,61,52,26,107,84,51
"Block Group 2, Census Tract 1201",388,0,9,0,0,9,0,10,44,16,36,9,18,25,58,45,109
"Block Group 3, Census Tract 1201",229,10,9,0,9,0,0,0,0,0,11,48,39,8,10,33,52
"Block Group 4, Census Tract 1201",315,0,0,9,8,0,0,0,29,0,34,9,43,17,0,133,33
"Block Group 1, Census Tract 1202",590,7,9,18,9,0,35,8,0,34,46,57,66,91,27,115,68
"Block Group 2, Census Tract 1202",273,27,0,0,18,9,0,0,0,0,0,19,19,34,53,37,57
"Block Group 3, Census Tract 1202",366,8,0,0,10,0,0,0,0,18,7,53,9,47,50,33,131
"Block Group 4, Census Tract 1202",484,0,16,26,9,17,0,7,9,51,10,59,48,93,19,61,59
"Block Group 1, Census Tract 1203",474,0,0,0,0,15,21,0,68,18,0,16,63,74,34,47,118
"Block Group 2, Census Tract 1203",492,36,0,0,0,16,0,19,14,0,16,54,81,118,15,107,16
"Block Group 3, Census Tract 1203",447,0,0,0,19,14,33,0,0,0,20,30,16,84,35,57,139
"Block Group 4, Census Tract 1203",250,36,34,0,0,0,18,0,0,0,0,18,17,24,0,0,103
"Block Group 5, Census Tract 1203",279,62,0,0,0,0,0,0,0,0,0,0,21,26,36,86,48
"Block Group 6, Census Tract 1203",436,16,0,18,15,0,0,67,18,0,0,14,0,13,55,104,116
"Block Group 1, Census Tract 1204",360,8,0,0,10,7,9,10,0,7,15,18,49,50,0,90,87
"Block Group 2, Census Tract 1204",433,0,27,7,42,9,30,41,0,10,54,26,34,26,47,55,25
"Block Group 3, Census Tract 1204",465,23,25,9,21,0,47,18,9,20,28,47,88,57,42,25,6
"Block Group 1, Census Tract 1301",295,0,0,43,0,13,12,0,11,0,35,22,104,13,0,23,19
"Block Group 2, Census Tract 1301",1080,219,126,234,21,65,101,9,28,35,31,56,27,37,0,38,53
"Block Group 3, Census Tract 1301",560,20,18,10,0,31,12,18,93,34,37,7,34,57,32,97,60
"Block Group 1, Census Tract 1302",662,32,6,16,48,5,12,15,17,35,54,62,131,60,20,61,88
"Block Group 1, Census Tract 1303",227,48,9,0,0,28,0,10,37,10,37,0,18,7,15,0,8
"Block Group 2, Census Tract 1303",314,6,0,0,51,0,7,0,22,0,16,19,61,25,22,63,22
"Block Group 3, Census Tract 1303",580,29,0,23,42,21,4,36,23,7,52,61,72,123,40,30,17
"Block Group 4, Census Tract 1303",645,30,7,55,49,7,28,20,41,42,91,70,123,41,20,7,14
"Block Group 1, Census Tract 1401",508,69,0,54,19,68,34,64,24,23,29,48,29,9,23,4,11
"Block Group 2, Census Tract 1401",618,57,24,8,87,25,0,55,21,0,102,45,108,65,9,12,0
"Block Group 1, Census Tract 1402",513,35,38,9,33,0,16,17,46,14,52,60,66,59,41,0,27
"Block Group 2, Census Tract 1402",545,154,44,40,22,50,7,50,30,6,28,0,43,29,13,24,5
"Block Group 3, Census Tract 1402",613,86,8,0,51,45,20,21,55,32,89,51,55,9,37,26,28
"Block Group 1, Census Tract 1403.01",317,42,29,38,6,5,0,31,0,40,29,32,39,9,0,11,6
"Block Group 2, Census Tract 1403.01",457,68,27,4,13,46,44,33,24,17,25,30,7,64,22,20,13
"Block Group 1, Census Tract 1403.02",270,0,0,0,17,0,37,6,16,0,8,65,21,7,39,36,18
"Block Group 2, Census Tract 1403.02",507,15,0,8,17,0,8,50,7,0,54,87,67,56,95,29,14
"Block Group 3, Census Tract 1403.02",490,18,6,38,49,89,19,29,0,23,15,0,57,52,51,19,25
"Block Group 1, Census Tract 1404",499,0,0,29,49,38,14,59,61,0,42,49,49,47,11,51,0
"Block Group 2, Census Tract 1404",497,0,0,0,35,0,0,0,12,0,57,128,58,32,72,48,55
"Block Group 3, Census Tract 1404",360,0,0,0,13,0,12,13,26,0,24,0,147,36,21,15,53
"Block Group 4, Census Tract 1404",407,60,28,14,43,46,0,0,0,0,56,23,56,28,23,30,0
"Block Group 5, Census Tract 1404",517,16,13,0,40,0,15,75,27,0,14,16,46,123,45,80,7
"Block Group 1, Census Tract 1405",402,0,9,0,10,30,36,42,7,9,24,75,52,28,14,52,14
"Block Group 2, Census Tract 1405",353,0,9,19,6,27,67,35,0,0,26,30,57,6,30,20,21
"Block Group 3, Census Tract 1405",517,48,61,25,18,31,43,8,10,0,64,29,39,65,28,35,13
"Block Group 1, Census Tract 1406.01",918,131,32,27,82,34,45,53,47,47,88,73,132,61,33,19,14
"Block Group 1, Census Tract 1406.02",256,0,11,26,0,54,0,0,0,0,25,40,47,0,32,21,0
"Block Group 2, Census Tract 1406.02",591,28,11,31,17,0,0,61,16,12,26,49,193,86,8,36,17
"Block Group 3, Census Tract 1406.02",449,10,28,27,55,10,14,25,65,58,40,21,42,10,5,31,8
"Block Group 4, Census Tract 1406.02",293,81,0,0,15,10,0,9,23,0,0,41,32,49,9,0,24
"Block Group 1, Census Tract 1407.01",548,23,0,31,44,31,29,13,17,11,17,63,91,80,43,44,11
"Block Group 2, Census Tract 1407.01",458,13,23,6,28,47,19,31,47,27,45,79,36,24,19,9,5
"Block Group 1, Census Tract 1407.02",464,0,16,57,61,38,17,8,0,30,86,24,62,51,0,0,14
"Block Group 2, Census Tract 1407.02",561,31,56,28,47,40,50,18,16,14,11,66,28,57,24,35,40
"Block Group 3, Census Tract 1407.02",583,38,89,9,0,57,55,30,0,18,73,53,74,0,47,17,23
"Block Group 4, Census Tract 1407.02",452,52,0,0,6,0,10,12,50,14,32,58,74,14,30,45,55
"Block Group 1, Census Tract 1408",447,24,60,40,0,14,31,26,0,14,26,38,14,48,17,95,0
"Block Group 2, Census Tract 1408",348,9,39,24,0,13,21,0,0,0,14,0,25,26,27,112,38
"Block Group 3, Census Tract 1408",507,92,0,0,47,8,0,10,13,33,0,88,91,0,12,24,89
"Block Group 4, Census Tract 1408",420,0,0,38,16,0,69,0,16,0,28,56,25,76,15,32,49
"Block Group 5, Census Tract 1408",878,34,0,0,37,0,8,43,14,9,116,150,231,97,28,13,98
"Block Group 1, Census Tract 1502",453,15,17,13,0,0,17,37,0,0,0,13,95,48,80,77,41
"Block Group 2, Census Tract 1502",612,17,26,14,51,13,44,42,15,22,58,44,79,50,66,26,45
"Block Group 3, Census Tract 1502",573,117,44,0,30,17,116,17,10,0,54,63,0,68,9,14,14
