"GEO_ID","NAME","P2_001N","P2_002N","P2_003N","P2_004N","P2_005N","P2_006N","P2_007N","P2_008N","P2_009N","P2_010N","P2_011N","P2_012N","P2_013N","P2_014N","P2_015N","P2_016N","P2_017N","P2_018N","P2_019N","P2_020N","P2_021N","P2_022N","P2_023N","P2_024N","P2_025N","P2_026N","P2_027N","P2_028N","P2_029N","P2_030N","P2_031N","P2_032N","P2_033N","P2_034N","P2_035N","P2_036N","P2_037N","P2_038N","P2_039N","P2_040N","P2_041N","P2_042N","P2_043N","P2_044N","P2_045N","P2_046N","P2_047N","P2_048N","P2_049N","P2_050N","P2_051N","P2_052N","P2_053N","P2_054N","P2_055N","P2_056N","P2_057N","P2_058N","P2_059N","P2_060N","P2_061N","P2_062N","P2_063N","P2_064N","P2_065N","P2_066N","P2_067N","P2_068N","P2_069N","P2_070N","P2_071N","P2_072N","P2_073N",
"1500000US170312002004","Block Group 4, Census Tract 2002, Cook County, Illinois","1304","1111","193","181","122","40","3","14","0","2","12","12","3","1","5","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170312003001","Block Group 1, Census Tract 2003, Cook County, Illinois","860","721","139","124","100","9","0","11","0","4","15","13","2","0","6","2","1","2","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170312003002","Block Group 2, Census Tract 2003, Cook County, Illinois","1155","993","162","152","99","47","1","5","0","0","10","7","4","0","1","0","0","0","2","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0",
"1500000US170312004011","Block Group 1, Census Tract 2004.01, Cook County, Illinois","1200","1081","119","112","50","56","0","6","0","0","7","7","1","0","0","0","3","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170312004012","Block Group 2, Census Tract 2004.01, Cook County, Illinois","2543","2245","298","276","150","90","2","23","0","11","22","14","7","2","0","0","1","0","3","0","1","0","0","0","0","0","0","8","1","0","0","1","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170312004021","Block Group 1, Census Tract 2004.02, Cook County, Illinois","1598","1343","255","241","125","77","4","25","0","10","14","14","6","4","0","0","1","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170312004022","Block Group 2, Census Tract 2004.02, Cook County, Illinois","1433","1304","129","123","94","17","1","8","0","3","6","5","0","0","0","0","3","1","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170312004023","Block Group 3, Census Tract 2004.02, Cook County, Illinois","1161","1041","120","104","54","36","5","6","0","3","16","13","4","0","7","0","0","0","0","0","1","1","0","0","0","0","0","3","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170312101001","Block Group 1, Census Tract 2101, Cook County, Illinois","1461","447","1014","959","779","44","0","126","0","10","55","55","13","13","19","0","9","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170312101002","Block Group 2, Census Tract 2101, Cook County, Illinois","1508","774","734","681","566","41","1","55","0","18","53","48","12","9","15","0","9","1","0","0","2","0","0","0","0","0","0","5","1","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170312101003","Block Group 3, Census Tract 2101, Cook County, Illinois","1097","461","636","593","474","27","4","86","0","2","43","30","5","10","8","0","7","0","0","0","0","0","0","0","0","0","0","7","0","0","0","3","0","0","0","2","0","0","0","0","0","0","0","0","0","2","0","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170312104001","Block Group 1, Census Tract 2104, Cook County, Illinois","1800","1234","566","536","441","36","1","44","0","14","30","28","8","3","16","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170312104002","Block Group 2, Census Tract 2104, Cook County, Illinois","1112","721","391","369","245","65","7","42","0","10","22","22","6","5","9","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170312105011","Block Group 1, Census Tract 2105.01, Cook County, Illinois","1162","707","455","422","334","40","2","42","0","4","33","31","8","1","10","1","8","0","0","0","2","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170312105012","Block Group 2, Census Tract 2105.01, Cook County, Illinois","2393","1219","1174","1111","937","81","10","68","2","13","63","60","18","9","18","0","13","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170312105021","Block Group 1, Census Tract 2105.02, Cook County, Illinois","1823","1068","755","713","613","49","5","41","1","4","42","40","16","5","9","1","3","0","1","0","2","0","0","0","1","2","0","2","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170312105022","Block Group 2, Census Tract 2105.02, Cook County, Illinois","1209","607","602","576","498","34","1","36","0","7","26","22","6","2","5","0","4","0","4","0","0","0","0","0","0","1","0","3","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170312105023","Block Group 3, Census Tract 2105.02, Cook County, Illinois","1067","658","409","376","312","24","1","30","0","9","33","32","9","3","12","1","6","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170312106011","Block Group 1, Census Tract 2106.01, Cook County, Illinois","660","310","350","338","238","32","0","65","1","2","12","11","0","0","7","0","3","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170312106012","Block Group 2, Census Tract 2106.01, Cook County, Illinois","712","341","371","334","264","23","0","43","0","4","37","37","8","4","14","0","6","2","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170312106013","Block Group 3, Census Tract 2106.01, Cook County, Illinois","1345","788","557","512","396","27","8","74","0","7","45","41","14","3","15","0","6","0","0","0","1","0","0","0","0","2","0","4","2","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170312106021","Block Group 1, Census Tract 2106.02, Cook County, Illinois","1292","738","554","510","387","69","2","49","0","3","44","39","5","1","20","0","11","0","0","0","0","2","0","0","0","0","0","5","0","0","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170312106022","Block Group 2, Census Tract 2106.02, Cook County, Illinois","956","560","396","365","285","45","0","32","0","3","31","28","7","1","10","0","7","0","0","0","0","3","0","0","0","0","0","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170312106023","Block Group 3, Census Tract 2106.02, Cook County, Illinois","1900","1096","804","777","676","40","2","55","0","4","27","24","3","5","8","0","6","0","0","0","0","1","0","0","1","0","0","3","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170312107001","Block Group 1, Census Tract 2107, Cook County, Illinois","948","563","385","357","304","11","0","41","0","1","28","28","2","9","8","0","8","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170312107002","Block Group 2, Census Tract 2107, Cook County, Illinois","1381","578","803","748","668","31","0","46","0","3","55","53","13","5","21","0","13","1","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170312107003","Block Group 3, Census Tract 2107, Cook County, Illinois","1578","736","842","814","681","50","3","76","0","4","28","28","6","5","8","0","6","0","0","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170312108001","Block Group 1, Census Tract 2108, Cook County, Illinois","986","503","483","452","383","19","1","46","0","3","31","30","0","7","12","0","3","1","2","0","0","2","0","0","3","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170312109001","Block Group 1, Census Tract 2109, Cook County, Illinois","2130","975","1155","1081","869","77","6","114","0","15","74","71","15","12","17","0","22","2","0","0","3","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170312109002","Block Group 2, Census Tract 2109, Cook County, Illinois","1040","369","671","626","509","42","4","63","1","7","45","44","11","6","10","0","16","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170312203001","Block Group 1, Census Tract 2203, Cook County, Illinois","1241","299","942","883","770","34","2","75","0","2","59","58","18","4","19","0","14","0","2","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170312203002","Block Group 2, Census Tract 2203, Cook County, Illinois","966","219","747","713","636","21","0","47","0","9","34","34","6","7","10","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170312204001","Block Group 1, Census Tract 2204, Cook County, Illinois","1097","283","814","759","671","22","1","61","0","4","55","55","22","2","18","0","9","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170312204002","Block Group 2, Census Tract 2204, Cook County, Illinois","1482","420","1062","1011","926","25","3","54","0","3","51","51","5","4","20","0","10","0","1","0","0","2","0","0","8","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170312205001","Block Group 1, Census Tract 2205, Cook County, Illinois","1147","235","912","880","788","36","2","47","0","7","32","28","1","2","17","0","8","0","0","0","0","0","0","0","0","0","0","4","0","0","0","2","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US170312205002","Block Group 2, Census Tract 2205, Cook County, Illinois","835","232","603","569","475","50","0","34","0","10","34","31","2","2","11","0","12","3","0","0","0","0","0","0","1","0","0","3","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
