"GEO_ID","NAME","B19001_001E","B19001_001M","B19001_002E","B19001_002M","B19001_003E","B19001_003M","B19001_004E","B19001_004M","B19001_005E","B19001_005M","B19001_006E","B19001_006M","B19001_007E","B19001_007M","B19001_008E","B19001_008M","B19001_009E","B19001_009M","B19001_010E","B19001_010M","B19001_011E","B19001_011M","B19001_012E","B19001_012M","B19001_013E","B19001_013M","B19001_014E","B19001_014M","B19001_015E","B19001_015M","B19001_016E","B19001_016M","B19001_017E","B19001_017M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Less than $10,000","Margin of Error!!Total:!!Less than $10,000","Estimate!!Total:!!$10,000 to $14,999","Margin of Error!!Total:!!$10,000 to $14,999","Estimate!!Total:!!$15,000 to $19,999","Margin of Error!!Total:!!$15,000 to $19,999","Estimate!!Total:!!$20,000 to $24,999","Margin of Error!!Total:!!$20,000 to $24,999","Estimate!!Total:!!$25,000 to $29,999","Margin of Error!!Total:!!$25,000 to $29,999","Estimate!!Total:!!$30,000 to $34,999","Margin of Error!!Total:!!$30,000 to $34,999","Estimate!!Total:!!$35,000 to $39,999","Margin of Error!!Total:!!$35,000 to $39,999","Estimate!!Total:!!$40,000 to $44,999","Margin of Error!!Total:!!$40,000 to $44,999","Estimate!!Total:!!$45,000 to $49,999","Margin of Error!!Total:!!$45,000 to $49,999","Estimate!!Total:!!$50,000 to $59,999","Margin of Error!!Total:!!$50,000 to $59,999","Estimate!!Total:!!$60,000 to $74,999","Margin of Error!!Total:!!$60,000 to $74,999","Estimate!!Total:!!$75,000 to $99,999","Margin of Error!!Total:!!$75,000 to $99,999","Estimate!!Total:!!$100,000 to $124,999","Margin of Error!!Total:!!$100,000 to $124,999","Estimate!!Total:!!$125,000 to $149,999","Margin of Error!!Total:!!$125,000 to $149,999","Estimate!!Total:!!$150,000 to $199,999","Margin of Error!!Total:!!$150,000 to $199,999","Estimate!!Total:!!$200,000 or more","Margin of Error!!Total:!!$200,000 or more",
"1500000US170310106001","Block Group 1, Census Tract 106, Cook County, Illinois","812","147","0","11","0","11","28","35","0","11","10","17","44","46","25","39","30","32","90","62","159","120","94","62","43","46","93","78","28","33","59","55","109","76",
"1500000US170310106002","Block Group 2, Census Tract 106, Cook County, Illinois","235","117","57","91","0","11","0","11","0","11","25","38","0","11","0","11","14","23","0","11","19","32","0","11","37","41","25","37","0","11","15","25","43","47",
"1500000US170310106003","Block Group 3, Census Tract 106, Cook County, Illinois","1110","195","129","97","215","152","41","45","37","41","113","106","19","31","32","34","40","44","15","22","154","93","81","101","36","40","34","39","16","27","72","49","76","57",
"1500000US170310106004","Block Group 4, Census Tract 106, Cook County, Illinois","776","189","159","128","64","86","40","48","17","29","0","11","11","19","108","73","44","50","20","32","39","45","69","57","54","48","131","98","20","34","0","11","0","11",
"1500000US170310107011","Block Group 1, Census Tract 107.01, Cook County, Illinois","598","107","87","61","16","17","23","36","36","37","62","49","0","11","19","21","40","45","19","21","80","60","52","49","57","35","22","21","13","20","47","47","25","29",
"1500000US170310107012","Block Group 2, Census Tract 107.01, Cook County, Illinois","914","107","33","37","0","11","9","14","72","58","29","43","28","27","44","34","41","33","61","52","54","44","124","60","130","66","128","59","10","16","89","51","62","41",
"1500000US170310107021","Block Group 1, Census Tract 107.02, Cook County, Illinois","742","122","85","62","20","34","30","28","11","17","15","26","67","55","86","83","34","26","58","52","34","42","86","45","135","66","37","38","7","12","29","33","8","13",
"1500000US170310107022","Block Group 2, Census Tract 107.02, Cook County, Illinois","357","83","8","13","43","48","22","24","11","17","0","11","29","26","38","37","29","36","70","63","0","11","18","20","25","28","37","41","0","11","17","19","10","15",
"1500000US170310107023","Block Group 3, Census Tract 107.02, Cook County, Illinois","653","122","40","39","98","79","60","55","38","48","16","25","15","23","0","11","42","31","71","64","4","9","55","39","107","57","73","45","18","21","16","23","0","11",
"1500000US170310107024","Block Group 4, Census Tract 107.02, Cook County, Illinois","331","105","60","42","10","16","9","14","8","13","34","44","16","25","58","65","21","23","11","17","9","15","11","18","68","61","16","22","0","11","0","11","0","11",
"1500000US170310201001","Block Group 1, Census Tract 201, Cook County, Illinois","820","155","46","40","23","25","92","91","21","23","10","15","36","50","39","45","23","26","48","54","37","33","106","58","116","81","111","71","59","40","15","21","38","34",
"1500000US170310201002","Block Group 2, Census Tract 201, Cook County, Illinois","684","137","66","49","17","27","7","12","49","62","46","62","82","79","80","79","52","49","47","39","24","25","104","87","22","25","42","34","25","26","0","11","21","25",
"1500000US170310202001","Block Group 1, Census Tract 202, Cook County, Illinois","494","90","0","11","0","11","0","11","0","11","0","11","12","20","0","11","0","11","14","22","6","13","46","44","36","41","59","39","114","62","106","64","101","80",
"1500000US170310202002","Block Group 2, Census Tract 202, Cook County, Illinois","455","157","91","94","0","11","16","27","76","111","18","28","22","36","63","97","28","35","0","11","0","11","32","38","37","32","23","36","0","11","25","41","24","37",
"1500000US170310202003","Block Group 3, Census Tract 202, Cook County, Illinois","510","100","0","11","0","11","25","28","17","28","51","55","33","39","0","11","0","11","0","11","62","49","22","36","64","61","103","79","44","49","21","34","68","59",
"1500000US170310202004","Block Group 4, Census Tract 202, Cook County, Illinois","610","148","17","27","0","11","0","11","29","34","17","26","0","11","0","11","0","11","0","11","132","149","73","55","36","39","68","68","83","47","98","73","57","41",
"1500000US170310203011","Block Group 1, Census Tract 203.01, Cook County, Illinois","909","105","102","66","41","31","52","35","15","18","37","29","72","46","25","23","60","43","0","11","88","43","89","53","111","45","117","66","17","21","29","27","54","47",
"1500000US170310203012","Block Group 2, Census Tract 203.01, Cook County, Illinois","604","100","79","52","49","52","0","11","44","44","27","23","42","44","61","46","16","19","19","22","49","40","61","47","53","51","43","29","0","11","24","27","37","44",
"1500000US170310203013","Block Group 3, Census Tract 203.01, Cook County, Illinois","580","105","25","39","0","11","0","11","0","11","64","43","11","16","65","55","0","11","18","19","25","37","71","55","87","50","48","35","99","58","6","10","61","35",
"1500000US170310203021","Block Group 1, Census Tract 203.02, Cook County, Illinois","470","145","29","36","8","13","5","8","89","126","7","11","15","17","11","17","0","11","19","21","41","38","13","21","39","41","13","15","78","101","38","30","65","45",
"1500000US170310203022","Block Group 2, Census Tract 203.02, Cook County, Illinois","388","143","7","11","7","11","21","33","17","18","0","11","20","19","6","11","15","21","36","52","30","22","0","11","7","11","166","129","0","11","23","27","33","34",
"1500000US170310203023","Block Group 3, Census Tract 203.02, Cook County, Illinois","868","147","33","30","120","126","16","19","0","11","17","19","12","13","32","34","12","13","6","10","97","70","94","51","82","47","67","48","57","41","113","76","110","50",
"1500000US170310204001","Block Group 1, Census Tract 204, Cook County, Illinois","366","94","11","18","0","11","0","11","0","11","25","41","28","32","30","41","12","18","21","34","14","23","29","34","65","38","5","11","30","30","38","36","58","56",
"1500000US170310204002","Block Group 2, Census Tract 204, Cook County, Illinois","509","95","26","24","52","46","0","11","44","45","25","28","11","17","9","14","10","15","18","20","24","29","52","36","29","29","55","34","40","41","59","39","55","38",
"1500000US170310204003","Block Group 3, Census Tract 204, Cook County, Illinois","800","102","2","13","28","23","37","45","27","27","51","41","41","41","72","68","35","44","0","11","44","37","119","63","101","63","96","54","22","26","72","57","53","39",
"1500000US170310205001","Block Group 1, Census Tract 205, Cook County, Illinois","823","177","50","49","17","27","52","63","15","24","23","34","76","74","61","74","92","83","46","52","21","28","114","77","163","116","29","35","27","45","37","44","0","11",
"1500000US170310205002","Block Group 2, Census Tract 205, Cook County, Illinois","489","141","18","29","0","11","15","28","31","50","0","11","50","63","17","28","0","11","15","24","57","57","127","104","54","61","41","42","0","11","64","67","0","11",
"1500000US170310205003","Block Group 3, Census Tract 205, Cook County, Illinois","565","126","140","93","33","38","70","68","51","59","0","11","37","56","15","24","56","66","0","11","70","66","24","23","18","29","20","35","4","12","0","11","27","38",
"1500000US170310205004","Block Group 4, Census Tract 205, Cook County, Illinois","217","91","16","25","0","11","19","33","28","32","14","23","0","11","0","11","54","64","34","53","13","21","21","27","0","11","0","11","0","11","18","30","0","11",
"1500000US170310206011","Block Group 1, Census Tract 206.01, Cook County, Illinois","528","158","56","90","0","11","0","11","23","38","21","34","20","32","81","98","0","11","57","92","35","35","12","21","16","24","17","29","38","48","92","77","60","55",
"1500000US170310206012","Block Group 2, Census Tract 206.01, Cook County, Illinois","1048","189","202","144","0","11","125","86","83","106","148","124","19","31","0","11","32","49","33","28","123","75","91","70","91","106","25","35","42","45","18","28","16","27",
"1500000US170310206013","Block Group 3, Census Tract 206.01, Cook County, Illinois","383","160","33","38","15","25","0","11","32","42","20","33","119","135","0","11","49","80","38","48","19","32","5","20","24","31","0","11","0","11","0","11","29","31",
"1500000US170310206021","Block Group 1, Census Tract 206.02, Cook County, Illinois","360","95","44","50","0","11","7","12","0","11","0","11","0","11","51","40","10","15","42","40","58","49","65","58","43","29","10","16","0","11","0","11","30","29",
"1500000US170310206022","Block Group 2, Census Tract 206.02, Cook County, Illinois","284","98","0","11","30","48","25","39","15","18","11","17","0","11","0","11","32","46","0","11","19","21","96","59","22","22","0","11","34","46","0","11","0","11",
"1500000US170310206023","Block Group 3, Census Tract 206.02, Cook County, Illinois","448","101","51","55","30","41","71","71","0","11","41","44","7","12","0","11","9","17","6","11","50","53","71","62","18","20","10","16","39","40","45","39","0","11",
"1500000US170310206024","Block Group 4, Census Tract 206.02, Cook County, Illinois","302","86","36","45","0","11","11","17","0","11","0","11","0","11","8","12","20","22","8","12","13","19","16","20","41","28","36","25","9","16","75","57","29","30",
"1500000US170310207011","Block Group 1, Census Tract 207.01, Cook County, Illinois","351","52","9","9","16","15","5","7","4","7","15","22","9","12","22","30","20","18","34","31","38","31","5","7","24","19","41","21","28","20","19","16","62","25",
"1500000US170310207012","Block Group 2, Census Tract 207.01, Cook County, Illinois","326","43","6","8","6","10","5","8","5","9","32","27","11","11","6","9","0","11","9","11","14","12","17","16","32","31","57","35","27","24","40","21","59","35",
"1500000US170310207021","Block Group 1, Census Tract 207.02, Cook County, Illinois","819","172","31","27","23","36","47","44","212","137","15","25","32","36","55","56","59","73","24","35","50","59","95","96","62","70","20","34","92","100","2","16","0","11",
"1500000US170310207022","Block Group 2, Census Tract 207.02, Cook County, Illinois","822","159","16","26","0","11","19","31","47","50","77","92","76","93","39","59","0","11","38","44","72","66","107","125","198","91","51","67","0","11","32","38","50","59",
"1500000US170310207023","Block Group 3, Census Tract 207.02, Cook County, Illinois","526","152","50","37","0","11","0","11","31","37","0","11","63","79","81","61","7","18","49","71","63","79","46","61","82","65","7","19","0","11","39","58","8","18",
"1500000US170310207024","Block Group 4, Census Tract 207.02, Cook County, Illinois","229","107","0","11","39","51","8","23","0","11","38","59","44","67","0","11","0","11","0","11","0","11","31","46","66","48","0","11","3","20","0","11","0","11",
"1500000US170310208011","Block Group 1, Census Tract 208.01, Cook County, Illinois","697","126","0","11","0","11","11","20","44","69","15","24","28","30","0","11","86","62","89","63","105","73","41","42","98","87","62","50","17","27","39","45","62","61",
"1500000US170310208012","Block Group 2, Census Tract 208.01, Cook County, Illinois","245","74","0","11","0","11","0","11","0","11","35","39","0","11","16","25","35","41","0","11","15","23","33","38","46","43","38","35","27","44","0","11","0","11",
"1500000US170310208013","Block Group 3, Census Tract 208.01, Cook County, Illinois","475","102","61","70","0","11","46","74","17","26","14","24","0","11","24","38","57","72","16","26","65","79","34","54","47","43","0","11","50","38","38","43","6","19",
"1500000US170310208014","Block Group 4, Census Tract 208.01, Cook County, Illinois","796","138","35","39","0","11","81","81","35","39","82","90","119","103","0","11","38","60","34","54","45","42","17","25","58","78","150","103","17","26","66","53","19","30",
"1500000US170310208021","Block Group 1, Census Tract 208.02, Cook County, Illinois","488","142","0","11","0","11","51","58","0","11","43","58","0","11","0","11","0","11","27","43","18","27","126","106","0","11","137","105","55","60","0","11","31","49",
"1500000US170310208022","Block Group 2, Census Tract 208.02, Cook County, Illinois","575","180","0","11","0","11","34","39","64","65","55","58","34","41","0","11","69","97","105","107","32","39","35","41","39","59","26","32","0","11","64","76","18","29",
"1500000US170310208023","Block Group 3, Census Tract 208.02, Cook County, Illinois","859","190","77","81","121","110","15","24","91","98","81","71","111","77","14","26","86","75","24","29","56","76","18","29","61","64","73","81","10","17","21","35","0","11",
"1500000US170310208024","Block Group 4, Census Tract 208.02, Cook County, Illinois","393","119","44","49","64","73","19","30","0","11","34","40","14","24","0","11","17","28","15","24","21","36","0","11","102","75","56","60","0","11","0","11","7","15",
"1500000US170310209011","Block Group 1, Census Tract 209.01, Cook County, Illinois","812","131","48","35","52","42","83","60","27","25","57","46","49","55","43","46","41","39","24","37","78","67","72","62","149","84","43","46","28","27","10","15","8","13",
"1500000US170310209012","Block Group 2, Census Tract 209.01, Cook County, Illinois","327","99","23","27","9","15","0","11","23","35","32","31","0","11","0","11","43","44","13","22","9","20","27","25","23","27","38","26","37","46","42","64","8","12",
"1500000US170310209013","Block Group 3, Census Tract 209.01, Cook County, Illinois","811","122","40","44","22","35","97","65","20","27","33","39","35","42","12","14","34","41","51","51","103","61","98","61","77","51","100","81","29","25","32","29","28","25",
"1500000US170310209021","Block Group 1, Census Tract 209.02, Cook County, Illinois","909","115","39","34","95","53","62","37","67","46","20","22","120","70","68","65","69","57","68","46","63","60","46","33","96","60","22","24","48","39","20","23","6","10",
"1500000US170310209022","Block Group 2, Census Tract 209.02, Cook County, Illinois","740","125","109","59","23","25","67","34","23","25","62","61","46","36","33","34","47","39","31","38","86","63","93","66","56","40","34","34","0","11","8","12","22","20",
"1500000US170310301011","Block Group 1, Census Tract 301.01, Cook County, Illinois","431","114","0","11","13","21","0","11","61","79","20","18","96","86","0","11","15","23","0","11","106","89","76","57","15","29","29","33","0","11","0","11","0","11",
"1500000US170310301012","Block Group 2, Census Tract 301.01, Cook County, Illinois","309","99","43","39","67","85","0","11","0","11","11","17","0","11","15","24","14","22","0","11","16","25","84","77","22","38","37","37","0","11","0","11","0","11",
"1500000US170310301013","Block Group 3, Census Tract 301.01, Cook County, Illinois","623","166","80","84","0","11","32","31","83","85","0","11","84","58","37","57","48","61","81","80","98","94","13","20","36","41","9","19","0","11","22","34","0","11",
"1500000US170310301014","Block Group 4, Census Tract 301.01, Cook County, Illinois","672","131","44","71","51","55","60","59","24","28","0","11","32","49","0","11","0","11","23","29","39","37","45","39","90","54","103","50","30","37","52","36","79","57",
"1500000US170310301021","Block Group 1, Census Tract 301.02, Cook County, Illinois","643","92","67","70","43","36","18","27","11","16","31","46","18","29","18","20","17","20","42","40","97","53","83","47","56","46","44","33","39","32","23","17","36","26",
"1500000US170310301022","Block Group 2, Census Tract 301.02, Cook County, Illinois","747","120","78","57","67","43","64","56","104","66","20","22","16","18","68","53","148","88","32","39","41","36","36","36","17","21","25","27","10","16","10","15","11","16",
"1500000US170310301023","Block Group 3, Census Tract 301.02, Cook County, Illinois","474","105","14","19","0","11","40","33","34","26","18","22","30","28","38","43","9","14","12","17","77","75","39","31","65","38","8","12","31","30","37","48","22","26",
"1500000US170310301031","Block Group 1, Census Tract 301.03, Cook County, Illinois","326","79","6","10","7","10","0","11","27","25","0","11","46","50","8","13","0","11","0","11","48","39","18","20","56","48","70","38","4","9","36","25","0","11",
"1500000US170310301032","Block Group 2, Census Tract 301.03, Cook County, Illinois","559","93","94","44","6","10","32","27","15","17","36","28","17","18","18","20","39","48","8","24","75","59","83","45","8","13","32","25","6","11","44","32","46","40",
"1500000US170310301041","Block Group 1, Census Tract 301.04, Cook County, Illinois","796","90","124","59","66","61","72","53","62","43","13","14","31","24","66","54","64","51","8","12","41","43","48","46","93","60","43","32","0","11","42","28","23","22",
"1500000US170310301042","Block Group 2, Census Tract 301.04, Cook County, Illinois","254","64","37","22","6","9","14","15","31","35","34","34","18","21","27","33","0","11","0","11","21","34","51","42","8","12","0","11","7","10","0","11","0","11",
"1500000US170310302001","Block Group 1, Census Tract 302, Cook County, Illinois","748","146","29","30","0","11","1","6","47","44","16","26","96","92","26","32","65","82","14","23","41","32","61","50","140","73","19","27","89","60","1","7","103","74",
"1500000US170310302002","Block Group 2, Census Tract 302, Cook County, Illinois","741","121","25","29","0","11","0","11","0","11","25","30","0","11","86","60","36","41","46","44","48","43","102","83","136","81","114","76","17","26","58","53","48","42",
"1500000US170310302003","Block Group 3, Census Tract 302, Cook County, Illinois","416","113","78","86","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","20","25","13","22","0","11","113","66","43","47","90","61","59","37",
"1500000US170310302004","Block Group 4, Census Tract 302, Cook County, Illinois","705","151","16","25","60","83","45","71","27","31","12","19","49","80","16","25","0","11","64","82","79","71","74","52","35","38","60","50","57","53","27","30","84","54",
"1500000US170310303001","Block Group 1, Census Tract 303, Cook County, Illinois","739","94","43","40","24","37","34","39","18","20","49","55","54","55","71","39","46","42","13","18","49","39","68","39","125","61","60","54","17","16","24","27","44","34",
"1500000US170310303002","Block Group 2, Census Tract 303, Cook County, Illinois","774","90","93","61","85","68","62","39","45","42","27","27","80","55","44","41","71","53","19","21","29","26","0","11","35","28","11","18","65","50","44","32","64","43",
"1500000US170310304001","Block Group 1, Census Tract 304, Cook County, Illinois","865","82","89","59","80","56","44","42","43","33","36","44","83","53","12","18","45","51","47","42","25","24","41","29","99","54","72","53","55","50","58","34","36","24",
"1500000US170310304002","Block Group 2, Census Tract 304, Cook County, Illinois","453","79","33","39","14","15","9","15","10","17","26","24","18","20","16","18","0","11","0","11","36","31","43","34","129","61","16","20","24","23","19","20","60","31",
"1500000US170310305001","Block Group 1, Census Tract 305, Cook County, Illinois","579","148","21","34","0","11","0","11","0","11","0","11","0","11","37","42","0","11","64","79","0","11","21","38","100","76","38","37","98","64","90","77","110","82",
"1500000US170310305002","Block Group 2, Census Tract 305, Cook County, Illinois","826","148","0","11","43","40","27","30","0","11","15","23","0","11","16","27","75","81","34","38","0","11","117","74","140","83","92","67","46","43","75","59","146","86",
"1500000US170310305003","Block Group 3, Census Tract 305, Cook County, Illinois","687","119","0","11","0","11","59","74","52","46","42","44","0","11","30","34","0","11","91","70","35","30","13","22","32","39","147","90","57","52","65","58","64","51",
"1500000US170310305004","Block Group 4, Census Tract 305, Cook County, Illinois","840","158","0","11","56","89","0","11","18","27","0","11","0","11","85","88","31","39","0","11","29","34","119","96","148","71","33","37","147","93","62","50","112","83",
"1500000US170310306011","Block Group 1, Census Tract 306.01, Cook County, Illinois","573","117","26","29","38","34","0","11","85","84","56","42","69","58","18","28","26","33","66","83","31","50","25","29","96","76","25","31","12","19","0","11","0","11",
"1500000US170310306012","Block Group 2, Census Tract 306.01, Cook County, Illinois","496","87","115","70","18","32","109","61","21","39","0","11","18","31","17","29","24","25","0","11","18","28","0","11","28","32","45","48","29","23","38","42","16","29",
"1500000US170310306013","Block Group 3, Census Tract 306.01, Cook County, Illinois","632","112","51","58","36","57","39","41","36","43","60","48","75","66","33","50","27","31","0","11","35","35","53","43","111","66","30","35","25","29","0","11","21","35",
"1500000US170310306031","Block Group 1, Census Tract 306.03, Cook County, Illinois","617","89","80","52","67","49","57","47","37","28","39","32","22","26","47","40","47","49","18","19","18","21","54","30","54","37","48","45","0","11","16","19","13","20",
"1500000US170310306032","Block Group 2, Census Tract 306.03, Cook County, Illinois","853","99","93","66","69","60","18","14","59","54","52","49","26","27","13","16","68","34","75","54","94","61","127","62","34","40","24","23","7","12","48","29","46","49",
"1500000US170310306041","Block Group 1, Census Tract 306.04, Cook County, Illinois","862","153","66","44","22","18","32","30","52","52","40","41","55","46","52","42","10","15","54","57","60","46","179","86","49","38","45","37","23","34","69","65","54","68",
"1500000US170310306042","Block Group 2, Census Tract 306.04, Cook County, Illinois","954","134","73","43","101","67","0","11","17","22","68","49","30","27","12","15","54","53","15","17","87","57","157","88","65","42","82","52","89","72","72","53","32","35",
"1500000US170310306043","Block Group 3, Census Tract 306.04, Cook County, Illinois","546","87","150","71","143","74","80","64","13","21","61","40","13","16","0","11","6","11","0","11","36","33","16","21","4","10","9","16","0","11","0","11","15","22",
"1500000US170310307011","Block Group 1, Census Tract 307.01, Cook County, Illinois","906","55","73","35","20","16","84","46","88","48","80","41","72","40","42","27","41","23","39","28","56","29","85","40","58","29","111","49","14","10","33","33","10","9",
"1500000US170310307021","Block Group 1, Census Tract 307.02, Cook County, Illinois","603","102","52","38","0","11","23","21","23","22","25","22","27","21","33","42","20","33","40","37","15","17","69","50","63","31","68","34","10","12","56","50","79","40",
"1500000US170310307022","Block Group 2, Census Tract 307.02, Cook County, Illinois","870","99","144","90","62","44","25","29","30","30","57","41","48","50","21","26","26","28","22","22","68","50","46","28","93","75","32","36","49","48","98","84","49","39",
"1500000US170310307031","Block Group 1, Census Tract 307.03, Cook County, Illinois","547","101","140","78","14","15","62","55","21","19","0","11","7","12","0","11","21","32","8","12","63","50","13","15","36","28","60","36","47","39","21","24","34","31",
"1500000US170310307032","Block Group 2, Census Tract 307.03, Cook County, Illinois","383","96","62","65","134","57","56","44","19","23","36","30","31","40","6","11","0","11","0","11","0","11","0","11","0","11","18","29","0","11","21","25","0","11",
"1500000US170310307033","Block Group 3, Census Tract 307.03, Cook County, Illinois","878","110","91","63","26","28","38","28","50","44","20","14","34","32","19","25","50","37","20","22","55","46","104","50","164","73","42","28","57","31","74","53","34","34",
"1500000US170310307061","Block Group 1, Census Tract 307.06, Cook County, Illinois","1360","168","125","93","38","42","58","55","67","54","171","84","82","67","136","107","54","49","42","47","88","52","218","86","55","52","50","46","38","38","59","94","79","49",
"1500000US170310307062","Block Group 2, Census Tract 307.06, Cook County, Illinois","607","153","33","36","31","46","43","41","64","47","59","96","16","25","19","31","0","11","0","11","86","74","62","58","85","93","36","37","12","19","11","17","50","44",
"1500000US170310308001","Block Group 1, Census Tract 308, Cook County, Illinois","440","111","44","72","0","11","0","11","13","20","0","11","78","78","20","32","49","53","0","11","38","36","11","15","61","51","17","28","0","11","61","43","48","47",
"1500000US170310308002","Block Group 2, Census Tract 308, Cook County, Illinois","526","134","63","74","0","11","0","11","0","11","0","11","0","11","15","23","0","11","0","11","35","39","0","11","162","90","69","86","60","48","32","35","90","67",
"1500000US170310308003","Block Group 3, Census Tract 308, Cook County, Illinois","539","99","14","23","0","11","0","11","0","11","35","40","31","37","0","11","0","11","17","28","41","38","42","36","91","57","47","41","33","39","90","79","98","58",
"1500000US170310308004","Block Group 4, Census Tract 308, Cook County, Illinois","445","114","0","11","0","11","11","18","0","11","0","11","0","11","26","29","15","25","43","67","28","30","71","75","0","11","63","46","73","49","43","40","72","61",
"1500000US170310309001","Block Group 1, Census Tract 309, Cook County, Illinois","201","61","9","13","0","11","0","11","0","11","0","11","11","16","0","11","8","14","0","11","10","15","17","19","23","26","47","51","22","23","31","27","23","26",
"1500000US170310309002","Block Group 2, Census Tract 309, Cook County, Illinois","533","105","0","11","76","71","15","20","0","11","16","25","52","55","63","49","0","11","15","25","0","11","51","40","36","30","23","25","66","54","30","32","90","51",
"1500000US170310309003","Block Group 3, Census Tract 309, Cook County, Illinois","416","85","8","14","29","24","22","23","0","11","0","11","0","11","0","11","0","11","9","14","0","11","22","25","32","29","31","31","51","50","103","44","109","59",
"1500000US170310309004","Block Group 4, Census Tract 309, Cook County, Illinois","281","68","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","65","50","79","61","19","21","45","19","9","14","64","39",
"1500000US170310310001","Block Group 1, Census Tract 310, Cook County, Illinois","404","76","10","16","0","11","0","11","24","26","16","25","8","14","19","22","8","12","0","11","28","44","74","56","63","46","6","8","59","36","27","30","62","40",
"1500000US170310310002","Block Group 2, Census Tract 310, Cook County, Illinois","776","100","16","24","5","9","46","52","79","70","66","65","29","38","31","33","25","29","16","19","57","56","37","41","74","55","63","56","112","68","34","33","86","48",
"1500000US170310310003","Block Group 3, Census Tract 310, Cook County, Illinois","818","110","8","13","0","11","16","18","0","11","15","23","71","61","28","24","8","14","23","33","55","31","68","41","198","86","158","83","43","31","56","32","71","36",
"1500000US170310311001","Block Group 1, Census Tract 311, Cook County, Illinois","835","149","19","32","27","44","15","24","58","75","0","11","0","11","24","27","0","11","15","24","33","38","98","83","60","48","158","99","109","55","88","60","131","76",
"1500000US170310311002","Block Group 2, Census Tract 311, Cook County, Illinois","582","129","58","69","14","22","44","43","66","43","20","32","42","67","0","11","0","11","0","11","89","78","63","51","90","69","39","61","35","43","22","34","0","11",
"1500000US170310311003","Block Group 3, Census Tract 311, Cook County, Illinois","912","154","57","61","15","24","0","11","11","19","113","111","13","22","27","30","45","41","0","11","87","53","37","35","187","111","47","44","109","91","81","58","83","61",
"1500000US170310312001","Block Group 1, Census Tract 312, Cook County, Illinois","512","141","60","60","12","18","0","11","16","29","78","100","0","11","0","11","39","47","0","11","28","46","26","30","24","24","86","75","28","32","30","36","85","83",
"1500000US170310312002","Block Group 2, Census Tract 312, Cook County, Illinois","668","185","73","72","29","47","95","96","0","11","42","56","0","11","55","53","128","91","52","63","28","23","33","53","28","31","0","11","91","101","14","23","0","11",
"1500000US170310312003","Block Group 3, Census Tract 312, Cook County, Illinois","882","239","251","169","93","96","57","50","37","63","162","97","39","61","15","24","19","31","116","135","0","11","49","58","26","22","0","11","0","11","4","14","14","23",
"1500000US170310312004","Block Group 4, Census Tract 312, Cook County, Illinois","784","180","127","97","49","57","26","29","14","24","17","26","11","17","0","11","78","76","32","40","20","24","175","148","26","29","100","74","0","11","69","76","40","57",
"1500000US170310313001","Block Group 1, Census Tract 313, Cook County, Illinois","484","130","13","22","0","11","79","81","24","27","63","70","75","76","83","89","8","15","0","11","30","37","42","35","0","11","0","11","33","41","0","11","34","34",
"1500000US170310313002","Block Group 2, Census Tract 313, Cook County, Illinois","877","138","70","74","15","24","0","11","57","55","87","55","36","41","58","57","37","34","32","37","117","81","50","41","166","112","93","59","0","11","48","52","11","21",
"1500000US170310313003","Block Group 3, Census Tract 313, Cook County, Illinois","372","136","95","95","13","21","0","11","76","82","13","21","0","11","16","27","0","11","0","11","0","11","13","22","11","18","69","62","0","11","66","83","0","11",
"1500000US170310313004","Block Group 4, Census Tract 313, Cook County, Illinois","1396","195","388","161","96","82","93","66","49","42","120","97","126","112","100","89","0","11","58","62","21","27","51","42","42","40","78","79","14","23","112","71","48","48",
"1500000US170310313005","Block Group 5, Census Tract 313, Cook County, Illinois","1096","165","58","66","10","16","79","69","24","29","74","58","24","27","58","48","38","37","36","34","181","122","165","94","146","70","134","75","9","14","23","30","37","51",
"1500000US170310314001","Block Group 1, Census Tract 314, Cook County, Illinois","918","148","31","36","14","25","38","42","75","78","34","40","61","73","33","39","0","11","54","59","95","63","120","92","132","69","75","57","25","31","67","56","64","56",
"1500000US170310314002","Block Group 2, Census Tract 314, Cook County, Illinois","417","108","33","36","16","25","53","86","0","11","0","11","0","11","35","29","0","11","31","37","39","38","34","38","32","35","32","37","14","23","82","65","16","25",
"1500000US170310314003","Block Group 3, Census Tract 314, Cook County, Illinois","639","125","90","90","10","17","32","36","10","18","30","34","17","27","23","35","31","37","17","27","89","62","44","40","120","95","45","45","31","43","0","11","50","39",
"1500000US170310314004","Block Group 4, Census Tract 314, Cook County, Illinois","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170310314005","Block Group 5, Census Tract 314, Cook County, Illinois","600","110","18","28","11","19","0","11","34","40","18","28","24","38","13","20","0","11","15","23","32","38","88","55","49","60","97","54","35","53","60","50","106","61",
"1500000US170310314006","Block Group 6, Census Tract 314, Cook County, Illinois","531","108","15","25","27","32","17","26","0","11","0","11","59","67","0","11","32","36","0","11","17","28","47","43","150","108","29","33","48","57","35","39","55","50",
